borocode	precinct	year	month	lon	lat	street1	street2	collisions	persons_involved	collisions_with_injuries	motorists_injured	passengers_injured	cyclists_injured	pedestr_injured	total_injured	motorists_killed	passengers_killed	cyclists_killed	pedestr_killed	total_killed	ambulance	bicycle	bus	fire_truck	large_com_veh_6_or_more_tires	livery_vehicle	motorcycle	other	passenger_vehicle	pedicab	pick_up_truck	scooter	small_com_veh_4_tires	sport_utility_station_wagon	taxi_vehicle	unknown	van	aggressive_driving_road_rage	alcohol_involvement	backing_unsafely	cell_phone_hand_held	driver_inattention_distraction	driver_inexperience	drugs_illegal	eating_or_drinking	err_confusn_ped_bike_other_ped	failure_to_keep_right	failure_to_yield_right_of_way	fatigued_drowsy	fell_asleep	following_too_closely	illness	listening_using_headphones	lost_consciousness	other_electronic_device	other_uninvolved_vehicle	outside_car_distraction	passenger_distraction	passing_or_lane_usage	physical_disability	prescription_medication	texting	traffic_control_disregarded	turning_improperly	unsafe_lane_changing	unsafe_speed	vehicle_vandalism
2	47	2011	8	-73.845905	40.889741	EAST 233 STREET	LACONIA AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0																																															
2	47	2011	8	-73.849391	40.905736	EAST 242 STREET	WHITE PLAINS ROAD	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
2	47	2011	8	-73.851384	40.878476	FISH AVENUE	NEEDHAM AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
2	48	2011	8	-73.877914	40.839971	EAST 177 STREET	EAST TREMONT AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0																																												1			
2	49	2011	8	-73.869273	40.856688	BOSTON ROAD	PELHAM PARKWAY SOUTH	4	8	1	0	0	1	0	1	0	0	0	0	0																																															
2	52	2011	8	-73.893071	40.871396	EAST 198 STREET	JEROME AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0		1							1							2							1																								
2	52	2011	8	-73.893727	40.861944	EAST FORDHAM ROAD	ELM PLACE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																			1																			
2	52	2011	8	-73.882891	40.878827	EAST MOSHOLU PARKWAY NORTH	KOSSUTH AVENUE	2	3	1	0	0	1	0	1	0	0	0	0	0		1							2																																						
2	52	2011	8	-73.90332	40.862735	GRAND AVENUE	WEST FORDHAM ROAD	2	4	1	0	0	1	0	1	0	0	0	0	0																							1																								
2	52	2011	8	-73.909054	40.863033	SEDGWICK AVENUE	WEBB AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1														1																								
1	1	2011	8	-74.016383	40.710079	ALBANY STREET	SOUTH END AVENUE	3	6	1	0	0	1	0	1	0	0	0	0	0																																															
1	1	2011	8	-74.009061	40.710887	BROADWAY	FULTON STREET	2	4	1	0	0	1	0	1	0	0	0	0	0																																															
1	1	2011	8	-74.00298	40.723308	BROOME STREET	WEST BROADWAY	3	6	1	0	0	1	0	1	0	0	0	0	0																																															
1	1	2011	8	-74.005545	40.727156	CHARLTON STREET	VARICK STREET	4	8	1	0	0	1	0	1	0	0	0	0	0																																															
1	1	2011	8	-74.008698	40.719297	FRANKLIN STREET	HUDSON STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1													1																																
1	1	2011	8	-74.000368	40.723796	GREENE STREET	SPRING STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
1	1	2011	8	-74.005003	40.706853	JOHN STREET	WATER STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
1	1	2011	8	-74.0102	40.707695	NASSAU STREET	PINE STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1														1																															
1	1	2011	8	-74.014381	40.708224	RECTOR STREET	WASHINGTON STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1														1																															
1	5	2011	8	-73.989033	40.721616	ALLEN STREET	STANTON STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1					1																																				1		1		
1	5	2011	8	-73.999311	40.717549	BAXTER STREET	CANAL STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1														1												1												
1	5	2011	8	-73.994423	40.719391	BOWERY	BROOME STREET	5	10	1	0	0	1	0	1	0	0	0	0	0																																															
1	5	2011	8	-73.994037	40.720324	BOWERY	DELANCEY STREET	4	9	2	0	1	1	0	2	0	0	0	0	0																												1											1						2		
1	5	2011	8	-73.994809	40.718457	BOWERY	GRAND STREET	3	6	1	0	0	1	0	1	0	0	0	0	0		1							3					2																																	
1	5	2011	8	-73.991648	40.722402	CHRYSTIE STREET	STANTON STREET	2	4	2	1	0	1	0	2	0	0	0	0	0		1							2					1									1																								
1	5	2011	8	-73.997929	40.718158	HESTER STREET	MULBERRY STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1											1																						2												
1	5	2011	8	-73.996576	40.721172	KENMARE STREET	MULBERRY STREET	1	3	1	0	0	1	0	1	0	0	0	0	0		1							1						1																								1								
1	5	2011	8	-73.997771	40.711972	MADISON STREET	OLIVER STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1														1																			
1	5	2011	8	-73.999042	40.70851	ROBERT F WAGNER PLACE	SOUTH STREET	3	5	1	0	0	1	0	1	0	0	0	0	0																							1																								
1	6	2011	8	-73.998965	40.728063	BLEECKER STREET	LAGUARDIA PLACE	2	4	1	0	0	1	0	1	0	0	0	0	0		1							3																																		1				
1	6	2011	8	-74.010255	40.732398	CHRISTOPHER STREET	WEST STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																			2																			
1	6	2011	8	-74.01046	40.7313	MORTON STREET	WEST STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1													1																				1												
1	7	2011	8	-73.988251	40.718462	DELANCEY STREET	ESSEX STREET	13	26	2	0	1	1	0	2	0	0	0	0	0																																															
1	7	2011	8	-73.987435	40.718213	DELANCEY STREET	NORFOLK STREET	10	22	4	0	2	1	1	4	0	0	0	0	0																																															
1	7	2011	8	-73.983215	40.716925	DELANCEY STREET	PITT STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							3																			1							1												
1	7	2011	8	-73.986505	40.718144	DELANCEY STREET	SUFFOLK STREET	6	13	1	0	0	1	0	1	0	0	0	0	0		1				1			5					3	1		1		1	1															2												
1	7	2011	8	-73.98995	40.716972	GRAND STREET	LUDLOW STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																						1				1												
1	9	2011	8	-73.984431	40.728769	1 AVENUE	EAST 10 STREET	2	6	1	0	0	1	0	1	0	0	0	0	0		1							2						3																																
1	9	2011	8	-73.986604	40.725777	1 AVENUE	EAST 5 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1						1																											1												
1	9	2011	8	-73.986164	40.726397	1 AVENUE	EAST 6 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							3																																						
1	9	2011	8	-73.986809	40.729776	2 AVENUE	EAST 10 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1													2	1																															
1	9	2011	8	-73.985753	40.72301	AVENUE A	EAST 2 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							3																												1										
1	9	2011	8	-73.982524	40.723279	AVENUE B	EAST 4 STREET	2	4	2	0	0	1	1	2	0	0	0	0	0		1							2																										1												
1	9	2011	8	-73.974721	40.725446	AVENUE D	EAST 11 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2								1																														
1	9	2011	8	-73.995844	40.726527	BLEECKER STREET	BROADWAY	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																										1												
1	10	2011	8	-73.997553	40.74658	8 AVENUE	WEST 25 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1						1																																							
1	10	2011	8	-74.002183	40.760776	WEST 40 STREET	WEST SIDE HIGHWAY	6	12	1	0	0	1	0	1	0	0	0	0	0																							1																								
1	13	2011	8	-73.980205	40.734386	1 AVENUE	EAST 19 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
1	13	2011	8	-73.979718	40.734935	1 AVENUE	EAST 20 STREET	3	6	1	0	0	1	0	1	0	0	0	0	0																																							1								
1	13	2011	8	-73.978497	40.736791	1 AVENUE	EAST 23 STREET	4	7	1	0	0	1	0	1	0	0	0	0	0																																															
1	13	2011	8	-73.984939	40.732348	2 AVENUE	EAST 14 STREET	2	4	2	0	1	1	0	2	0	0	0	0	0		2							2																																						
1	13	2011	8	-73.986213	40.734618	3 AVENUE	EAST 16 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1																																													
1	13	2011	8	-73.983148	40.738831	3 AVENUE	EAST 23 STREET	3	9	2	1	3	1	0	5	0	0	0	0	0																																															
1	13	2011	8	-73.993617	40.736005	5 AVENUE	EAST 14 STREET	2	3	1	0	0	1	0	1	0	0	0	0	0		2							1								1						1																								
1	13	2011	8	-73.995022	40.739853	6 AVENUE	WEST 18 STREET	2	5	1	0	0	1	0	1	0	0	0	0	0		1							3					1									1																						1		
1	13	2011	8	-73.994595	40.740428	6 AVENUE	WEST 19 STREET	3	6	1	0	0	1	0	1	0	0	0	0	0																				1																											
1	13	2011	8	-73.990962	40.745418	6 AVENUE	WEST 27 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0																																															
1	13	2011	8	-73.994262	40.746004	7 AVENUE	WEST 26 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1													1																																
1	13	2011	8	-73.981559	40.743881	EAST 30 STREET	LEXINGTON AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0																																															
1	13	2011	8	-73.983623	40.755516	6 AVENUE	WEST 43 STREET	4	8	1	0	0	1	0	1	0	0	0	0	0																																															
1	13	2011	8	-73.98271	40.75677	6 AVENUE	WEST 45 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1						2															1																								
1	13	2011	8	-73.986948	40.756035	7 AVENUE	WEST 42 STREET	9	16	2	1	0	1	0	2	0	0	0	0	0		2	2																																										1		
1	13	2011	8	-73.994842	40.750294	8 AVENUE	WEST 31 STREET	9	18	3	0	0	1	2	3	0	0	0	0	0																												1																			
1	13	2011	8	-73.993947	40.751523	8 AVENUE	WEST 33 STREET	6	12	1	0	0	1	0	1	0	0	0	0	0																							1					1			1																
1	13	2011	8	-73.989297	40.757907	8 AVENUE	WEST 43 STREET	6	13	2	0	0	1	1	2	0	0	0	0	0																				1																											
1	13	2011	8	-73.987292	40.750452	AVENUE OF THE AMERICAS	WEST 35 STREET	3	6	1	0	0	1	0	1	0	0	0	0	0																																							1								
1	13	2011	8	-73.984119	40.754841	AVENUE OF THE AMERICAS	WEST 42 STREET	3	6	1	0	0	1	0	1	0	0	0	0	0		1												3	2					1			1																								
1	17	2011	8	-73.975841	40.748886	3 AVENUE	EAST 39 STREET	3	8	2	0	1	1	0	2	0	0	0	0	0																																															
1	17	2011	8	-73.984175	40.759842	7 AVENUE	WEST 48 STREET	3	5	1	0	0	1	0	1	0	0	0	0	0																																			2			1									
1	17	2011	8	-73.983731	40.760457	7 AVENUE	WEST 49 STREET	4	8	1	0	0	1	0	1	0	0	0	0	0																																															
1	17	2011	8	-73.987578	40.765364	9 AVENUE	WEST 53 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0																																															
1	17	2011	8	-73.986202	40.767241	9 AVENUE	WEST 56 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0																															1																
1	17	2011	8	-73.985714	40.767917	9 AVENUE	WEST 57 STREET	8	15	3	0	0	1	2	3	0	0	0	0	0																																															
1	17	2011	8	-73.981793	40.758022	AVENUE OF THE AMERICAS	WEST 47 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0																												1											2								
1	17	2011	8	-73.977687	40.763645	AVENUE OF THE AMERICAS	WEST 56 STREET	5	10	1	0	0	1	0	1	0	0	0	0	0																				1									1		1																
1	17	2011	8	-73.975592	40.757859	EAST 50 STREET	MADISON AVENUE	3	6	1	0	0	1	0	1	0	0	0	0	0		1							5														1					2																1			
1	17	2011	8	-73.97141	40.763589	EAST 59 STREET	MADISON AVENUE	3	5	1	0	0	1	0	1	0	0	0	0	0																							2															1	1								
1	17	2011	8	-73.994938	40.769295	WEST 54 STREET	WEST SIDE HIGHWAY	2	4	1	0	0	1	0	1	0	0	0	0	0																																			1				1								
1	19	2011	8	-73.959696	40.76274	1 AVENUE	EAST 64 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2						1																																
1	19	2011	8	-73.94613	40.781316	1 AVENUE	EAST 93 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1														1																															
1	19	2011	8	-73.955054	40.773336	2 AVENUE	EAST 79 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1													1	2							1																								
1	19	2011	8	-73.950739	40.783262	3 AVENUE	EAST 93 STREET	3	6	1	0	0	1	0	1	0	0	0	0	0		1							4							1																															
1	19	2011	8	-73.969439	40.763583	EAST 60 STREET	PARK AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1													1																																
1	19	2011	8	-73.95744	40.761789	EAST 64 STREET	YORK AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2					1																																	
1	19	2011	8	-73.955161	40.764918	EAST 69 STREET	YORK AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1														1																								
1	19	2011	8	-73.953249	40.767535	EAST 73 STREET	YORK AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0		1							1						2																												1				
1	20	2011	8	-73.971723	40.782022	CENTRAL PARK WEST	WEST 81 STREET	3	6	1	0	0	1	0	1	0	0	0	0	0		1							3						2																																
1	22	2011	8	-73.972855	40.769013	65 STREET TRANSVERSE	EAST DRIVE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
1	22	2011	8	-73.964177	40.792364	97 STREET TRANSVERSE	CPW	2	4	2	2	0	1	0	3	0	0	0	0	0																			1																												
1	23	2011	8	-73.940558	40.788949	1 AVENUE	EAST 105 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							3																																						
1	23	2011	8	-73.946343	40.794804	EAST 109 STREET	PARK AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																		1				
1	23	2011	8	-73.953672	40.787901	EAST 97 STREET	MADISON AVENUE	3	7	2	0	1	1	0	2	0	0	0	0	0																							2																								
1	24	2011	8	-73.973609	40.789615	AMSTERDAM AVENUE	WEST 89 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
1	25	2011	8	-73.937228	40.801768	3 AVENUE	EAST 122 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1						1																																							
1	25	2011	8	-73.935817	40.8037	3 AVENUE	EAST 125 STREET	3	6	1	0	0	1	0	1	0	0	0	0	0																																															
1	25	2011	8	-73.940205	40.800557	EAST 119 STREET	LEXINGTON AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
1	25	2011	8	-73.938235	40.806416	EAST 127 STREET	PARK AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1															1																														
1	25	2011	8	-73.937408	40.810175	EAST 132 STREET	MADISON AVENUE	4	9	1	0	0	1	0	1	0	0	0	0	0																																															
1	26	2011	8	-73.954009	40.811369	MORNINGSIDE AVENUE	WEST 125 STREET	4	8	1	0	0	1	0	1	0	0	0	0	0																							1																						1		
1	28	2011	8	-73.949606	40.801991	LENOX AVENUE	WEST 116 STREET	3	5	1	0	0	1	0	1	0	0	0	0	0																			1				1																								
1	30	2011	8	-73.957522	40.821144	RIVERSIDE DRIVE	WEST 135 STREET	3	7	1	0	0	1	0	1	0	0	0	0	0		1							4		1					1																			1												
1	30	2011	8	-73.94427	40.824704	ST NICHOLAS AVENUE	WEST 146 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1									1																													
1	32	2011	8	-73.937636	40.812747	5 AVENUE	WEST 135 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
1	32	2011	8	-73.93823	40.827896	8 AVENUE	WEST 153 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
1	33	2011	8	-73.937027	40.842313	AUDUBON AVENUE	WEST 171 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
1	33	2011	8	-73.939176	40.843223	BROADWAY	WEST 171 STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2					1																																	
1	34	2011	8	-73.926012	40.863572	DYCKMAN STREET	SHERMAN AVENUE	4	7	2	0	0	1	1	2	0	0	0	0	0		1							4							1																															
1	34	2011	8	-73.934098	40.85102	WADSWORTH AVENUE	WEST 183 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	100	2011	8	-73.798482	40.596188	BEACH 69 STREET	BURCHELL AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	100	2011	8	-73.819769	40.612524	CROSS BAY BOULEVARD	EAST 4 ROAD	1	2	1	0	0	1	0	1	0	0	0	0	0		1			1																																										
4	101	2011	8	-73.753998	40.604783	BEACH 22 STREET	MOTT AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	101	2011	8	-73.757706	40.602197	CORNAGA AVENUE	GRASSMERE TERRACE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																										1												
4	101	2011	8	-73.749248	40.599091	NEW HAVEN AVENUE	WILLIAMS COURT	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1														1																								
4	102	2011	8	-73.817899	40.692252	101 AVENUE	129 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	102	2011	8	-73.831722	40.686051	103 AVENUE	111 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1									1																																				
4	102	2011	8	-73.835981	40.694417	111 STREET	91 AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1														1																								
4	102	2011	8	-73.830526	40.691431	115 STREET	95 AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1														1																								
4	102	2011	8	-73.863853	40.683884	76 STREET	ATLANTIC AVENUE	3	6	1	0	0	1	0	1	0	0	0	0	0																							1																								
4	102	2011	8	-73.851099	40.694276	86 DRIVE	94 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																										1												
4	102	2011	8	-73.858174	40.692575	86 STREET	JAMAICA AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	102	2011	8	-73.812792	40.695096	97 AVENUE	VAN WYCK EXPRESSWAY	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	103	2011	8	-73.81496	40.702499	138 STREET	JAMAICA AVENUE	3	6	1	0	0	1	0	1	0	0	0	0	0																																			1												
4	103	2011	8	-73.813143	40.702499	139 STREET	JAMAICA AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1	1																																												
4	103	2011	8	-73.786714	40.707857	173 STREET	JAMAICA AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	103	2011	8	-73.781458	40.708295	179 PLACE	JAMAICA AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	103	2011	8	-73.777257	40.70888	183 STREET	JAMAICA AVENUE	2	6	2	0	1	1	0	2	0	0	0	0	0		1							1							3																															
4	104	2011	8	-73.913491	40.71489	54 STREET	FLUSHING AVENUE	6	13	2	2	1	1	0	4	0	0	0	0	0																							1																								
4	104	2011	8	-73.893888	40.695257	60 LANE	80 AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1														1												1																			
4	104	2011	8	-73.89175	40.734486	72 STREET	CALAMUS AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																										1												
4	104	2011	8	-73.908578	40.706597	MENAHAN STREET	WOODWARD AVENUE	2	4	1	0	0	1	0	1	0	0	0	0	0		1				1			2																			1																			
4	104	2011	8	-73.91714	40.70985	ONDERDONK AVENUE	WILLOUGHBY AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																					1												
4	104	2011	8	-73.906022	40.703276	ONDERDONK AVENUE	WOODBINE STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		2														1															1																
4	104	2011	8	-73.90695	40.702371	SENECA AVENUE	WOODBINE STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1														1																								
4	105	2011	8	-73.742696	40.713449	102 AVENUE	216 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																			1																			
4	105	2011	8	-73.747559	40.679899	133 AVENUE	221 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	105	2011	8	-73.774995	40.665302	144 DRIVE	168 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	105	2011	8	-73.755576	40.663599	145 AVENUE	223 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1													1																																
4	105	2011	8	-73.767965	40.660347	147 AVENUE	GUY R BREWER BOULEVARD	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																					1												
4	105	2011	8	-73.752334	40.720264	211 STREET	90 AVENUE	2	4	2	2	0	1	0	3	0	0	0	0	0		1							3																																						
4	105	2011	8	-73.717443	40.735373	250 STREET	HILLSIDE AVENUE	3	7	2	0	0	1	1	2	0	0	0	0	0		1							3							2		1																													
4	105	2011	8	-73.757728	40.666461	NORTH CONDUIT AVENUE	SPRINGFIELD BOULEVARD	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	106	2011	8	-73.824724	40.681525	109 AVENUE	116 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1																																	2												
4	106	2011	8	-73.824913	40.673195	114 PLACE	133 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1																																													
4	106	2011	8	-73.822518	40.674673	116 STREET	SUTTER AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1																																	1												
4	106	2011	8	-73.80793	40.667711	131 STREET	135 AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1																																	1												
4	106	2011	8	-73.852982	40.669144	149 AVENUE	82 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1																																													
4	106	2011	8	-73.838708	40.669645	ALBERT ROAD	CENTERVILLE STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																									1								
4	106	2011	8	-73.824175	40.686234	LEFFERTS BOULEVARD	LIBERTY AVENUE	4	8	1	0	0	1	0	1	0	0	0	0	0																																			1												
4	107	2011	8	-73.803072	40.71617	164 STREET	GRAND CENTRAL PARKWAY	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1														2																								
4	107	2011	8	-73.787589	40.72991	182 STREET	75 AVENUE	1	3	1	0	1	1	0	2	0	0	0	0	0		2							1																																						
4	108	2011	8	-73.943836	40.752531	21 STREET	QUEENS PLAZA NORTH	1	2	1	0	0	1	0	1	0	0	0	0	0		1						1																																							
4	108	2011	8	-73.955994	40.744497	48 AVENUE	5 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
4	108	2011	8	-73.930815	40.737151	BORDEN AVENUE	GREENPOINT AVENUE	3	6	1	0	0	1	0	1	0	0	0	0	0		1						1	4																																						
4	108	2011	8	-73.9344	40.746035	QUEENS BOULEVARD	SKILLMAN AVENUE	4	8	1	0	0	1	0	1	0	0	0	0	0																												1																	1		
4	109	2011	8	-73.815088	40.760373	149 STREET	SANFORD AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	109	2011	8	-73.794808	40.784056	16 AVENUE	UTOPIA PARKWAY	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																																						
4	110	2011	8	-73.861751	40.749967	104 STREET	ROOSEVELT AVENUE	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1														1																								
4	110	2011	8	-73.870015	40.748472	40 ROAD	WARREN STREET	2	4	1	0	0	1	0	1	0	0	0	0	0		1							2								1			1			1												1												
4	110	2011	8	-73.870093	40.736522	56 AVENUE	92 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1														2																								
4	110	2011	8	-73.867833	40.736914	56 AVENUE	94 STREET	1	2	1	0	0	1	0	1	0	0	0	0	0		1							1																													1									
4	110	2011	8	-73.869702	40.735497	57 AVENUE	92 STREET	4	7	1	0	0	1	0	1	0	0	0	0	0																							1														1										
4	110	2011	8	-73.864814	40.73466	60 AVENUE	JUNCTION BOULEVARD	1	2	1	0	0	1	0	1	0	0	0	0	0		1												1																																	
